timestamp_ms,H,V,etiqueta
1779164284181,-36.34,-36.34,parpadeo
1779164284182,-37.65,-37.65,parpadeo
1779164284182,-30.83,-30.83,parpadeo
1779164284183,-34.69,-34.69,parpadeo
1779164284183,-32.16,-32.16,parpadeo
1779164284213,-25.89,-25.89,parpadeo
1779164284213,-28.25,-28.25,parpadeo
1779164284214,-20.37,-20.37,parpadeo
1779164284243,-15.27,-15.27,parpadeo
1779164284243,-16.69,-16.69,parpadeo
1779164284244,-7.96,-7.96,parpadeo
1779164284244,-8.11,-8.11,parpadeo
1779164284245,-10.24,-10.24,parpadeo
1779164284245,-2.16,-2.16,parpadeo
1779164284245,-4.89,-4.89,parpadeo
1779164284274,-5.35,-5.35,parpadeo
1779164284275,0.24,0.24,parpadeo
1779164284275,-4.72,-4.72,parpadeo
1779164284275,-3.2,-3.2,parpadeo
1779164284276,2.18,2.18,parpadeo
1779164284276,-2.98,-2.98,parpadeo
1779164284305,4.37,4.37,parpadeo
1779164284305,8.99,8.99,parpadeo
1779164284306,3.15,3.15,parpadeo
1779164284306,7.89,7.89,parpadeo
1779164284307,6.16,6.16,parpadeo
1779164284336,2.6,2.6,parpadeo
1779164284337,13.39,13.39,parpadeo
1779164284337,15.11,15.11,parpadeo
1779164284338,16.65,16.65,parpadeo
1779164284338,24.05,24.05,parpadeo
1779164284367,22.7,22.7,parpadeo
1779164284368,25.48,25.48,parpadeo
1779164284368,29.99,29.99,parpadeo
1779164284368,8.05,8.05,parpadeo
1779164284369,12.3,12.3,parpadeo
1779164284398,20.13,20.13,parpadeo
1779164284398,31.17,31.17,parpadeo
1779164284399,51.11,51.11,parpadeo
1779164284399,85.05,85.05,parpadeo
1779164284400,131.6,131.6,parpadeo
1779164284431,185.5,185.5,parpadeo
1779164284431,244.01,244.01,parpadeo
1779164284431,322.66,322.66,parpadeo
1779164284432,415.45,415.45,parpadeo
1779164284432,488.96,488.96,parpadeo
1779164284433,565.12,565.12,parpadeo
1779164284462,635.67,635.67,parpadeo
1779164284492,683.16,683.16,parpadeo
1779164284523,729.9,729.9,parpadeo
1779164284523,755.96,755.96,parpadeo
1779164284524,763.42,763.42,parpadeo
1779164284525,766.14,766.14,parpadeo
1779164284526,746.58,746.58,parpadeo
1779164284560,730.98,730.98,parpadeo
1779164284598,706.93,706.93,parpadeo
1779164284643,661.3,661.3,parpadeo
1779164284644,622.22,622.22,parpadeo
1779164284644,581.06,581.06,parpadeo
1779164284645,532.01,532.01,parpadeo
1779164284645,489.86,489.86,parpadeo
1779164284646,439.93,439.93,parpadeo
1779164284647,393.0,393.0,parpadeo
1779164284647,358.75,358.75,parpadeo
1779164284648,313.93,313.93,parpadeo
1779164284648,279.6,279.6,parpadeo
1779164284649,248.69,248.69,parpadeo
1779164284649,208.88,208.88,parpadeo
1779164284650,183.05,183.05,parpadeo
1779164284651,155.8,155.8,parpadeo
1779164284651,129.27,129.27,parpadeo
1779164284652,117.4,117.4,parpadeo
1779164284653,96.72,96.72,parpadeo
1779164284653,78.1,78.1,parpadeo
1779164284654,65.35,65.35,parpadeo
1779164284655,43.87,43.87,parpadeo
1779164284655,30.54,30.54,parpadeo
1779164284656,18.54,18.54,parpadeo
1779164284703,-4.26,-4.26,parpadeo
1779164284704,-16.78,-16.78,parpadeo
1779164284706,-30.04,-30.04,parpadeo
1779164284752,-45.98,-45.98,parpadeo
1779164284753,-50.33,-50.33,parpadeo
1779164284753,-62.24,-62.24,parpadeo
1779164284754,-74.96,-74.96,parpadeo
1779164284755,-78.41,-78.41,parpadeo
1779164284755,-89.51,-89.51,parpadeo
1779164284756,-95.5,-95.5,parpadeo
1779164284757,-98.9,-98.9,parpadeo
1779164284757,-113.95,-113.95,parpadeo
1779164284758,-115.5,-115.5,parpadeo
1779164284758,-116.89,-116.89,parpadeo
1779164284759,-124.15,-124.15,parpadeo
1779164284798,-118.68,-118.68,parpadeo
1779164284798,-121.75,-121.75,parpadeo
1779164284799,-124.52,-124.52,parpadeo
1779164284800,-117.01,-117.01,parpadeo
1779164284800,-122.26,-122.26,parpadeo
1779164284801,-118.97,-118.97,parpadeo
1779164284802,-112.02,-112.02,parpadeo
1779164284802,-115.76,-115.76,parpadeo
1779164284803,-109.13,-109.13,parpadeo
1779164284803,-105.16,-105.16,parpadeo
1779164284804,-105.59,-105.59,parpadeo
1779164284805,-91.97,-91.97,parpadeo
1779164284805,-87.72,-87.72,parpadeo
